id	chr	start	end	diseasetype	targetgene
DE_00415	chr7	155909802	155910400	Preaxial polydactyly 2	SHH
DE_00416	chr7	155910402	155912000	Preaxial polydactyly 2	SHH
DE_00417	chr7	155922002	155922600	Preaxial polydactyly 2	SHH
DE_00418	chr7	155938596	155938791	Preaxial polydactyly 2	SHH
DE_00419	chr7	155939602	155940600	Preaxial polydactyly 2	SHH
DE_00420	chr7	155944002	155944200	Preaxial polydactyly 2	SHH
DE_00421	chr7	155944202	155945200	Preaxial polydactyly 2	SHH
DE_00422	chr7	155960202	155961200	Preaxial polydactyly 2	SHH
DE_00423	chr7	156018202	156018400	Preaxial polydactyly 2	SHH
DE_00424	chr7	156021202	156021400	Preaxial polydactyly 2	SHH
DE_00425	chr7	156030202	156030800	Preaxial polydactyly 2	SHH
DE_00426	chr7	156111013	156111412	Preaxial polydactyly 2	SHH
DE_00427	chr7	156112002	156112200	Preaxial polydactyly 2	SHH
DE_00428	chr7	156119402	156120400	Preaxial polydactyly 2	SHH
DE_00429	chr7	156120402	156120800	Preaxial polydactyly 2	SHH
DE_00430	chr7	156135602	156136000	Preaxial polydactyly 2	SHH
DE_00431	chr7	156148802	156150000	Preaxial polydactyly 2	SHH
DE_00432	chr7	156155202	156155600	Preaxial polydactyly 2	SHH
DE_00433	chr7	156155602	156155800	Preaxial polydactyly 2	SHH
DE_00434	chr7	156155802	156156400	Preaxial polydactyly 2	SHH
DE_00435	chr7	156160602	156162400	Preaxial polydactyly 2	SHH
DE_00436	chr7	156172402	156176000	Preaxial polydactyly 2	SHH
DE_00437	chr7	156232202	156232800	Preaxial polydactyly 2	SHH
DE_00438	chr7	156253202	156254800	Preaxial polydactyly 2	SHH
DE_00439	chr7	156259002	156259200	Preaxial polydactyly 2	SHH
DE_00440	chr7	156266002	156266200	Preaxial polydactyly 2	SHH
DE_00441	chr7	156266402	156266600	Preaxial polydactyly 2	SHH
DE_00442	chr7	156266602	156269200	Preaxial polydactyly 2	SHH
DE_00443	chr7	156280602	156281400	Preaxial polydactyly 2	SHH
DE_00444	chr7	156286202	156286400	Preaxial polydactyly 2	SHH
DE_00445	chr7	156286402	156286800	Preaxial polydactyly 2	SHH
DE_00446	chr7	156289202	156289400	Preaxial polydactyly 2	SHH
DE_00447	chr7	156289802	156290000	Preaxial polydactyly 2	SHH
DE_00448	chr7	156290432	156290782	Preaxial polydactyly 2	SHH
DE_00449	chr7	156291802	156292200	Preaxial polydactyly 2	SHH
DE_00450	chr7	156293202	156293400	Preaxial polydactyly 2	SHH
DE_00451	chr7	156297202	156298000	Preaxial polydactyly 2	SHH
DE_00452	chr7	156302202	156302800	Preaxial polydactyly 2	SHH
DE_00453	chr7	156302802	156303200	Preaxial polydactyly 2	SHH
DE_00454	chr7	156307202	156307600	Preaxial polydactyly 2	SHH
DE_00455	chr7	156307602	156307800	Preaxial polydactyly 2	SHH
DE_00456	chr7	156307802	156308200	Preaxial polydactyly 2	SHH
DE_00457	chr7	156308202	156310000	Preaxial polydactyly 2	SHH
DE_00458	chr7	156310202	156310400	Preaxial polydactyly 2	SHH
DE_00459	chr7	156310402	156311600	Preaxial polydactyly 2	SHH
DE_00460	chr7	156314202	156314800	Preaxial polydactyly 2	SHH
DE_00461	chr7	156316263	156316366	Preaxial polydactyly 2	SHH
DE_00462	chr7	156316402	156316600	Preaxial polydactyly 2	SHH
DE_00463	chr7	156317002	156321400	Preaxial polydactyly 2	SHH
DE_00464	chr7	156322202	156323400	Preaxial polydactyly 2	SHH
DE_00465	chr7	156323402	156323600	Preaxial polydactyly 2	SHH
DE_00466	chr7	156337002	156337200	Preaxial polydactyly 2	SHH
DE_00467	chr7	156337202	156338200	Preaxial polydactyly 2	SHH
DE_00468	chr7	156338802	156339200	Preaxial polydactyly 2	SHH
DE_00469	chr7	156353002	156354800	Preaxial polydactyly 2	SHH
DE_00470	chr7	156359002	156360600	Preaxial polydactyly 2	SHH
DE_00471	chr7	156369002	156371200	Preaxial polydactyly 2	SHH
DE_00472	chr7	156371202	156371600	Preaxial polydactyly 2	SHH
DE_00473	chr7	156371802	156374000	Preaxial polydactyly 2	SHH
DE_00474	chr7	156377602	156378400	Preaxial polydactyly 2	SHH
DE_00475	chr7	156378402	156378600	Preaxial polydactyly 2	SHH
DE_00476	chr7	156380202	156380400	Preaxial polydactyly 2	SHH
DE_00477	chr7	156382802	156383000	Preaxial polydactyly 2	SHH
DE_00478	chr7	156383002	156383400	Preaxial polydactyly 2	SHH
DE_00479	chr7	156385202	156385400	Preaxial polydactyly 2	SHH
DE_00480	chr7	156394202	156398400	Preaxial polydactyly 2	SHH
DE_00481	chr7	156398402	156398600	Preaxial polydactyly 2	SHH
DE_00482	chr7	156400002	156400200	Preaxial polydactyly 2	SHH
DE_00483	chr7	156400602	156406600	Preaxial polydactyly 2	SHH
DE_00484	chr7	156406802	156409000	Preaxial polydactyly 2	SHH
DE_00485	chr7	156409241	156409518	Preaxial polydactyly 2	SHH
DE_00486	chr7	156410202	156410800	Preaxial polydactyly 2	SHH
DE_00487	chr7	156411002	156411200	Preaxial polydactyly 2	SHH
DE_00488	chr7	156411202	156414200	Preaxial polydactyly 2	SHH
DE_00489	chr7	156414602	156415200	Preaxial polydactyly 2	SHH
DE_00490	chr7	156418202	156420000	Preaxial polydactyly 2	SHH
DE_00491	chr7	156421202	156422400	Preaxial polydactyly 2	SHH
DE_00492	chr7	26135202	26143600	Classic hodgkin lymphoma	NOS2
DE_00493	chr8	127888002	127892000	Prostate cancer	FAM84B
DE_00494	chr8	128653265	128655265	Prostate cancer	MYC
DE_00495	chr8	128750402	128756400	Colorectal cancer	MYC
DE_00496	chr8	129105383	129107383	Prostate cancer	PVT1
DE_00497	chr8	129161802	129166600	Lung cancer	MYC
DE_00498	chr8	129169202	129170400	Lung cancer	MYC
DE_00499	chr8	129175602	129199400	Lung cancer	MYC
DE_00500	chr8	129545202	129545400	Endometrial cancer	MYC
DE_00501	chr8	129548202	129558600	Endometrial cancer	MYC
DE_00502	chr8	129977038	129979038	Prostate cancer	GSDMC
DE_00503	chrx	45297055	45299055	Prostate cancer	CXorf36
DE_00504	chr3	128291911	128293310	Acute myeloid leukemia	EVI1
DE_00505	chr8	126998202	127000400	Prostate cancer	MYC
DE_00506	chr8	127515802	127520800	Prostate cancer	MYC
DE_00507	chr8	127080402	127082000	Prostate cancer	MYC
DE_00508	chr12	9722495	9724495	Multiple sclerosis	CLECL1
DE_00509	chr8	127394198	127396198	Colorectal cancer	"POU5F1B, MYC"
DE_00510	chr1	181050094	181052094	Tuberculous meningitis	MR1
DE_00511	chr20	34017202	34018000	Breast cancer	RALY
DE_00512	chr7	25824802	25837000	Obesity	"CYCS, RNU6-16P, CBX3, HNRNPA2B1"
DE_00513	chr9	22123402	22125200	Coronary artery disease	"CDKN2A, MTAP, CDKN2B, CDKN2B-AS1"
DE_00514	chr9	22071265	22073265	Coronary artery disease	CDKN2A
DE_00515	chr9	22075796	22077796	Coronary artery disease	CDKN2A
DE_00516	chr9	22096002	22099600	Coronary artery disease	CDKN2A
DE_00517	chr9	22101602	22110600	Coronary artery disease	CDKN2A
DE_00518	chr9	22123402	22125200	Cardiovascular disease	ANRIL
DE_00519	chr9	22123402	22125200	Coronary heart disease	"CDKN2B, CDKN2A"
DE_00520	chr10	62684804	62686804	Multiple sclerosis	ADO
DE_00521	chr10	62684804	62686804	Lupus	ADO
DE_00522	chr10	62684804	62686804	Ulcerative colitis	ADO
DE_00523	chr10	62684804	62686804	Celiac disease	ADO
DE_00524	chr10	62684804	62686804	Rheumatoid arthritis	ADO
DE_00525	chr10	62684804	62686804	Crohn disease	ADO
DE_00526	chr11	27703439	27705439	Obesity	"METTL15, KIF18A"
DE_00527	chr11	8461542	8463542	Obesity	"LOC102724784, AKIP1, ST5, TRIM66"
DE_00528	chr21	42375804	42377804	Breast cancer	TFF1
DE_00529	chr11	47641402	47642000	Obesity	"CELF1, ACP2, LOC101928943, SPI1, ETFB, MIR6745, KBTBD4, PTPMT1, NUP160, PACSIN3, AFRGAP2, C1QTNF4, SLC39A13, FAM180B, NDUFS3, MTCH2, DDB2"
DE_00530	chr6	39207002	39208800	Coronary artery disease	KCNK5
DE_00531	chr6	42959723	42961723	Prostate cancer	PEX6
DE_00532	chr17	73009373	73011373	Bladder cancer	ZIP11
DE_00533	chr10	89228352	89230352	Coronary artery disease	LIPA
DE_00534	chr1	55028802	55060800	Coronary artery disease	PCSK9
DE_00535	chr19	11047602	11054000	Coronary artery disease	LDLR
DE_00536	chr2	112831202	112834600	Periodontal diseases	IL-1B
DE_00537	chr16	31264202	31266600	Systemic lupus erythematosus	ITGAM
DE_00538	chr10	6053073	6055073	Autoimmune disease	IL2RA
DE_00539	chr7	130023202	130026000	Coronary artery disease	ZC3HC1
DE_00540	chr1	92542756	92544756	Multiple sclerosis	GFI1
DE_00541	chr14	29530199	29532199	Neuropsychiatric disorders	FOXG1
DE_00542	chr1	98030620	98032620	Schizophrenia	RP11 490G2.2
DE_00543	chr1	192564977	192566977	Iga nephropathy	RGS1
DE_00544	chr6	133891802	133893600	Coronary artery disease	TCF21
DE_00545	chr6	85535991	85537991	Melanoma	SNHG5
DE_00546	chr6	85535991	85537991	Breast cancer	SNHG5
DE_00547	chr6	85512598	85514598	Melanoma	SNHG5
DE_00548	chr6	85512598	85514598	Breast cancer	SNHG5
DE_00549	chr6	34929678	34931678	Coronary artery disease	ANKS1A
DE_00550	chr6	85547896	85549896	Breast cancer	SNHG5
DE_00551	chr6	85547896	85549896	Melanoma	SNHG5
DE_00552	chr10	113048143	113050143	Type-2 diabetes	TCF7L2
DE_00553	chr12	2232402	2239200	Schizophrenia	CACNA1C
DE_00554	chr12	57738473	57740473	Multiple sclerosis	CYP27B1
DE_00555	chr10	102958339	102960339	Coronary artery disease	"CYP17A1, NT5C2, CNNM2"
DE_00556	chr19	19320154	19322154	Schizophrenia	HAPLN4
DE_00557	chr3	52707521	52709521	Schizophrenia	GNL3
DE_00558	chr5	180742819	180744819	Obesity	"LINC00847, TRIM7, ZFP62, HEIH"
DE_00559	chr7	107450404	107452404	Coronary artery disease	7q22
DE_00560	chr8	126911414	126913414	Prostate cancer	MYC
DE_00561	chr10	6054802	6063200	Acute lymphoblastic leukemia	IL2RA
DE_00562	chr10	6054802	6063200	Autoimmune disease	IL2RA
DE_00563	chr10	6050202	6052200	Autoimmune disease	IL2RA
DE_00564	chr1	109273968	109275968	Coronary heart disease	SORT1
DE_00565	chr17	39871802	39873000	Asthma	ORMDL3
DE_00566	chr17	17627002	17686200	Coronary artery disease	"PEMT, RAI1, RASD1"
DE_00567	chr17	39755124	39757124	Multiple sclerosis	IKZF3
DE_00568	chr3	52769471	52771471	Schizophrenia	SPCS1
DE_00569	chr6	31558602	31560200	Leprosy	LTA
DE_00570	chr8	127081911	127083911	Prostate cancer	MYC
DE_00571	chr8	128063002	128066600	Acute lymphoblastic leukemia	MYC
DE_00572	chr9	22110602	22120000	Coronary artery disease	CDKN2A
DE_00573	chr9	22124504	22126504	Coronary artery disease	CDKN2BAS1
DE_00574	chr1	116557202	116561000	Multiple sclerosis	CD58
DE_00575	chr11	72757002	72765000	Type-2 diabetes	STARD10
DE_00576	chr13	72425787	72428335	Cardiovascular disease	DACH1
DE_00577	chr13	72425787	72428335	Type-2 diabetes	DACH1
DE_00578	chr12	53944202	53949200	Obesity	"CISTR, HOTAIR, HOXC-AS2, MIR196A2, HOXC-AS1, HOXC9, HOXC11"
DE_00579	chr8	127471793	127473793	Prostate cancer	MYC
DE_00580	chr12	57140602	57140800	Abdominal aortic aneurysm	LRP1
DE_00581	chr5	177993908	177995908	Combined pituitary hormone deficiency	PROP1
DE_00582	chr4	144566182	144568182	Chronic obstructive pulmonary disease	HHIP
DE_00583	chr8	127110881	127112881	Prostate cancer	MYC
DE_00584	chr20	34019202	34023000	Breast cancer	RALY
DE_00585	chr17	48927602	48942400	Coronary artery disease	UBE2Z
DE_00586	chr2	85582602	85587200	Coronary artery disease	"GGCX, VAMP8, VAMP5"
DE_00587	chr8	127111671	127113671	Prostate cancer	MYC
DE_00588	chr15	32699910	32701910	Orofacial clefting	GREM1
DE_00589	chr1	56497002	56502800	Coronary artery disease	PPAP2B
DE_00590	chr4	61995223	61997223	Attention-deficit/hyperactivity disorder	ADGRL3
DE_00591	chr15	67149258	67151258	Crohn disease	SMAD3
DE_00592	chr7	117615658	117617658	Oesophagus and oesophageal adenocarcinoma	CFTR
DE_00593	chr1	222588602	222591000	Coronary artery disease	MIA3
DE_00594	chr15	90872320	90874320	Coronary artery disease	"FES, FURIN"
DE_00595	chr6	31573531	31575531	Falciparum malaria	TNF
DE_00596	chr2	112784383	112786383	Periodontal diseases	IL-1A
DE_00597	chr6	31573699	31575699	Falciparum malaria	TNF
DE_00598	chr12	6310602	6347200	Multiple sclerosis	TNFRSF1A
DE_00599	chr3	36992455	36994455	Colorectal cancer	DCLK3
DE_00600	chr17	71112202	71116400	Prostate cancer	SOX9
DE_00601	chr3	137082096	137084096	Diabetic nephropathy	NCK1
DE_00602	chr19	51270402	51270600	Obesity	"KLK15, MGC45922, KLK1, LRRC4B, SYT3, SNORD88C, IGLON5, SNORD88B, C19orf48, KLK14"
DE_00603	chr4	147471512	147473512	Coronary artery disease	EDNRA
DE_00604	chr9	15985718	15987718	Obesity	CCDC171
DE_00605	chr7	18996202	18997800	Coronary artery disease	HDAC9
DE_00606	chr10	44043465	44045465	Coronary artery disease	CXCL12
DE_00607	chr6	160441500	160443500	Coronary artery disease	"LPAL2, LPA, SLC22A3"
DE_00608	chr2	170832611	170834611	Psychiatric diseases	GAD1
DE_00609	chr5	175681216	175683216	Gastric cancer	HRH2
DE_00610	chr6	34325202	34339400	Obesity	"C6orf1, SNRPC, BRD2, NUDT3, MIR6835, HMGA1, UHRF1BP1, PACSIN1"
DE_00611	chr11	2164105	2166105	Hypertension	Pgl3
DE_00612	chr19	44891362	44893362	Coronary artery disease	"APOE, APOC1"
DE_00613	chr10	6054802	6063200	Multiple sclerosis	"IL2RA, PFKFB3"
DE_00614	chr5	75719402	75724200	Obesity	"POLK, POC5, COL4A3BP"
DE_00615	chr9	22031802	22034200	Optic nerve degeneration in glaucoma	CDKN2B-AS1
DE_00616	chr11	8232861	8234861	Neuroblastoma	LMO1
DE_00617	chr4	110788013	110790013	Atrial fibrillation	PITX2
DE_00618	chr6	137873929	137875929	Systemic lupus erythematosus	TNFAIP3
DE_00619	chr12	11836402	11997800	Colorectal cancer	ETV6
DE_00620	chr2	170820802	170822200	Psychiatric diseases	GAD1
DE_00621	chr15	67794202	67794800	Obesity	"C15orf61, LOC101929076, IQCH-AS1, SKOR1, MAP2K5"
DE_00622	chr10	89245097	89247097	Coronary artery disease	LIPA
DE_00623	chr2	145042894	145044894	Coronary artery disease	ZEB2
DE_00624	chr3	52784311	52786311	Schizophrenia	NEK4
DE_00625	chr20	34059802	34065600	Breast cancer	RALY
DE_00626	chr4	61995533	61997533	Attention-deficit/hyperactivity disorder	ADGRL3
DE_00627	chr20	63961894	63963894	Amyotrophic lateral sclerosis	ZNF512B
DE_00628	chr17	2213651	2215651	Coronary artery disease	SMG6
DE_00629	chr20	34065602	34068400	Breast cancer	RALY
DE_00630	chr20	34068035	34070035	Breast cancer	RALY
DE_00631	chr19	45697914	45699914	Obesity	"LOC388553, QPCTL, VASP, FOSB, MIR330, SNRPD2, OPA3, PPP1R13L, C19orf183, CD3EAP, SYMPK, RSPH6A, FBXO46, MIR642A, FOXA3, DMWD, GIPR, C19orf83, DMPK, SIX5, EML2, IRF2BP1, MIR642B"
DE_00632	chr14	75538602	75540400	Multiple sclerosis	BATF
DE_00633	chr10	43085608	43087608	Hirschsprung disease	RET
DE_00634	chr16	3987386	3989386	Obesity	"ADCY9, GLIS2, NLRC3, LOC102724927, LOC100507501, TFAP4"
DE_00635	chr8	127179736	127181736	Acute lymphoblastic leukemia	MYC
DE_00636	chr14	104778988	104780988	Endometrial cancer	AKT1
DE_00637	chr10	30045802	30047800	Coronary artery disease	KIAA1462
DE_00638	chr10	42951399	42953399	Hirschsprung disease	RET
DE_00639	chr5	141633927	141635927	Psychiatric diseases	DIAPH1
DE_00640	chr13	50369875	50371875	Prostate cancer	ARLTS1
DE_00641	chr5	159328602	159343000	Multiple sclerosis	IL12B
DE_00642	chr1	144906202	144947800	Breast cancer	NOTCH2
DE_00643	chr3	24161002	24167400	The syndrome of resistance to thyroid hormone	TR-beta2
DE_00644	chr8	19954669	19956669	Coronary artery disease	LPL
DE_00645	chr17	5614686	5616686	Prostate cancer	PTEN
DE_00646	chr5	1285401	1287401	Papillary thyroid carcinoma	TERT
DE_00647	chr5	1285401	1287401	Lung cancer	TERT
DE_00648	chr8	11485002	11488000	Rheumatoid arthritis	FAM167A
DE_00649	chr8	11485002	11488000	Celiac disease	FAM167A
DE_00650	chr8	11485002	11488000	Ulcerative colitis	FAM167A
DE_00651	chr8	11485002	11488000	Crohn disease	FAM167A
DE_00652	chr8	11485002	11488000	Lupus	FAM167A
DE_00653	chr8	11485002	11488000	Multiple sclerosis	FAM167A
DE_00654	chr5	132330660	132332660	Coronary artery disease	"SLC22A5, SLC22A4"
DE_00655	chr5	96936402	96937800	Autoimmune disease	ERAP2
DE_00656	chr6	28234156	28234178	Gastric cancer	BTN3A2
DE_00657	chr6	28236326	28236348	Gastric cancer	BTN3A2
DE_00658	chr21	42375385	42377385	Breast cancer	TFF1
DE_00659	chr5	1286079	1288079	Lung cancer	TERT
DE_00660	chr14	99641002	99737200	Coronary artery disease	HHIPL1
DE_00661	chr8	125476602	125479000	Coronary artery disease	TRIB1
DE_00662	chr10	121579797	121581797	Breast cancer	FGFR2
DE_00663	chr1	243474402	243480800	Schizophrenia	SDCCAG8
DE_00664	chr10	6054802	6063200	Ulcerative colitis	PFKFB3
DE_00665	chr10	6054802	6063200	Rheumatoid arthritis	PFKFB3
DE_00666	chr10	6054802	6063200	Celiac disease	PFKFB3
DE_00667	chr10	6054802	6063200	Lupus	PFKFB3
DE_00668	chr10	6054802	6063200	Crohn disease	PFKFB3
DE_00669	chr6	31907002	31922600	Lung cancer	"HLA-DRB1, HLA-DQB1, HLA-DRB5, HLA-C"
DE_00670	chr12	111445804	111447804	Coronary artery disease	SH2B3
DE_00671	chr9	22001202	22006400	Coronary artery disease	CDKN2BAS1
DE_00672	chr6	116887889	116889889	Prostate cancer	RFX6
DE_00673	chr10	121579918	121581918	Breast cancer	FGFR2
DE_00674	chr2	199915014	199917014	Schizophrenia	TYW5
DE_00675	chr4	89752280	89754280	Parkinson disease	SNCA
DE_00676	chr6	160540002	160540200	Coronary artery disease	"LPAL2, SLC22A3, LPA"
DE_00677	chr11	111299984	111301984	Colorectal cancer	COLCA2
DE_00678	chr16	52551429	52553429	Breast cancer	TOX3
DE_00679	chr13	73348002	73355000	Pancreatic cancer	DIS3
DE_00680	chr1	1057202	1074400	Obesity	"LOC100130417, MIR200B, SCNN1D, PUSL1, C1orf159, CPTP, RNF223, TTLL10, PLEKHN1, SAMD11, ISG15, LINC01342, FAM132A, ACAP3, SDF4, CPSF3L, NOC2L, TNFRSF18, HES4, MIR200A, PERM1, MIR6726, AGRN, B3GALT6, UB2J2, UBE2J2, KLHL17"
DE_00681	chr17	39923402	39941400	Asthma	ORMDL3
DE_00682	chr6	160718602	160724600	Coronary artery disease	PLG
DE_00683	chr5	25966202	25968000	Autism spectrum disorder	MSNP1AS
DE_00684	chr3	122074002	122078000	Multiple sclerosis	CD86
DE_00685	chr18	58417685	58419685	Hepatocellular carcinoma	miR-122
DE_00686	chr14	53943201	53945201	Colorectal cancer	BMP4
DE_00687	chr19	44911383	44913383	Coronary artery disease	"APOE, APOC1"
DE_00688	chr7	21897622	21899622	Multiple myeloma	CDCA7L
DE_00689	chr10	121586402	121594800	Breast cancer	FGFR2
DE_00690	chr5	56728802	56740000	Breast cancer	C5orf35
DE_00691	chr7	128932913	128934913	Crohn disease	IRF5
DE_00692	chr7	128932913	128934913	Rheumatoid arthritis	IRF5
DE_00693	chr7	128932913	128934913	Celiac disease	IRF5
DE_00694	chr7	128932913	128934913	Ulcerative colitis	IRF5
DE_00695	chr7	128932913	128934913	Lupus	IRF5
DE_00696	chr7	128932913	128934913	Multiple sclerosis	IRF5
DE_00697	chr12	2239418	2241418	Bipolar disorder	CACNA1C
DE_00698	chr12	2239418	2241418	Schizophrenia	CACNA1C
DE_00699	chr13	110302802	110309400	Coronary artery disease	"COL4A2, COL4A1"
DE_00700	chr1	154446402	154474800	Coronary artery disease	IL6R
DE_00701	chr2	70851115	70853115	Atopic dermatitis	CD207
DE_00702	chr14	68787402	68787600	Multiple sclerosis	ZFP36L1
DE_00703	chr18	47918936	47920936	Pancreatic cancer	SMAD2
DE_00704	chr17	73010802	73019200	Bladder cancer	ZIP11
DE_00705	chr9	22093331	22095331	Coronary artery disease	CDKN2A
DE_00706	chr10	44257419	44259419	Coronary artery disease	CXCL12
DE_00707	chr2	21062185	21064185	Coronary artery disease	APOB
DE_00708	chr15	40104735	40106735	Chronic lymphocytic leukemia	BMF
DE_00709	chr3	46367680	46369680	Hiv	CCR5
DE_00710	chr11	69515874	69517874	Breast cancer	CCND1
DE_00711	chr4	61995246	61997246	Attention-deficit/hyperactivity disorder	ADGRL3
DE_00712	chr10	102892202	102894600	Schizophrenia	NT5C2
DE_00713	chr9	133277724	133279724	Coronary artery disease	ABO
DE_00714	chr6	37805802	37809800	Type-2 diabetes	ZFAND3
DE_00715	chr1	109277889	109279889	Coronary artery disease	SORT1
DE_00716	chr20	46110557	46112557	Crohn disease	CD40
DE_00717	chr20	46110557	46112557	Lupus	CD40
DE_00718	chr20	46110557	46112557	Rheumatoid arthritis	CD40
DE_00719	chr20	46110557	46112557	Multiple sclerosis	CD40
DE_00720	chr20	46110557	46112557	Celiac disease	CD40
DE_00721	chr20	46110557	46112557	Ulcerative colitis	CD40
DE_00722	chr20	58366501	58368501	Pancreatic cancer	RAB22A
DE_00723	chr10	6051734	6053734	Autoimmune disease	IL2RA
DE_00724	chr8	127322428	127324428	Prostate cancer	MYC
DE_00725	chr1	209789202	209834600	Orofacial clefting	IRF6
DE_00726	chr6	85513335	85515335	Melanoma	SNHG5
DE_00727	chr6	85513335	85515335	Breast cancer	SNHG5
DE_00728	chr4	144565782	144567782	Chronic obstructive pulmonary disease	HHIP
DE_00729	chr2	43845742	43847742	Coronary artery disease	"ABCG5, ABCG8"
DE_00730	chr2	217041602	217062600	Breast cancer	IGFBP5
DE_00731	chr2	202880162	202882162	Coronary artery disease	WDR12
DE_00732	chr2	111994520	111996520	Hepatocellular carcinoma	MERTK
DE_00733	chr3	52462002	52489600	Obesity	"RRP9, TMEM110-MUSTN1, POC1A, LINC00696, ALAS1, RPL29, TMEM110, ACY1, WDR82, PARP3"
DE_00734	chr5	173934455	173936455	Obesity	BOD1
DE_00735	chr6	85494605	85496605	Melanoma	SNHG5
DE_00736	chr6	85494605	85496605	Breast cancer	SNHG5
DE_00737	chr8	127400060	127402060	Colorectal cancer	"POU5F1B, MYC, CARLo-5"
DE_00738	chr8	127400060	127402060	Prostate cancer	"CARLo-5, MYC"
DE_00739	chr8	127093635	127095635	Prostate cancer	MYC
DE_00740	chr8	127411547	127413547	Colorectal cancer	POU5F1B
DE_00741	chr10	6054802	6063200	Autoimmune thyroiditis	IL2RA
DE_00742	chr10	43056447	43058447	Hirschsprung disease	RET
DE_00743	chr10	6068602	6071200	Multiple sclerosis	"IL2RA, PFKFB3"
DE_00744	chr10	6068602	6071200	Crohn disease	PFKFB3
DE_00745	chr10	6068602	6071200	Lupus	PFKFB3
DE_00746	chr10	6068602	6071200	Ulcerative colitis	PFKFB3
DE_00747	chr10	6068602	6071200	Rheumatoid arthritis	PFKFB3
DE_00748	chr10	6068602	6071200	Celiac disease	PFKFB3
DE_00749	chr11	69423973	69425973	Renal cancer	CCND1
DE_00750	chr2	24933602	24936000	Obesity	"EFR3B, DNAJC27, POMC, DNAJC27-AS1, PTRHD1, CENPO"
DE_00751	chr15	62098409	62100409	Type-2 diabetes	VPS13C
DE_00752	chr15	78848442	78850442	Coronary artery disease	ADAMTS7
DE_00753	chr9	6364683	6366683	Colorectal cancer	"TMED6, TPD52L3, JMJD2C"
DE_00754	chr19	19322541	19324541	Schizophrenia	GATAD2A
DE_00755	chr5	177994390	177996390	Combined pituitary hormone deficiency	PROP1
DE_00756	chr8	127090810	127092810	Prostate cancer	PCAT1
DE_00757	chr11	27560582	27562582	Obesity	CCDC34
DE_00758	chr16	28870920	28872920	Obesity	"MIR4721, SBK1, TUFM, CLDN6, MIR4517, SPNS1, TNFRSF12A, NFATC2IP, RABEP2, IL27, SH2B1, ATP2A1, CD19, CLN3, LOC100289092, ATXN2L, CCDC101"
DE_00759	chr12	2252002	2254000	Schizophrenia	CACNA1C
DE_00760	chr2	68415402	68433000	Multiple sclerosis	PLEK
DE_00761	chr21	44195602	44196200	Celiac disease	ICOSLG
DE_00762	chr21	44195602	44196200	Multiple sclerosis	ICOSLG
DE_00763	chr21	44195602	44196200	Rheumatoid arthritis	ICOSLG
DE_00764	chr21	44195602	44196200	Crohn disease	ICOSLG
DE_00765	chr21	44195602	44196200	Lupus	ICOSLG
DE_00766	chr21	44195602	44196200	Ulcerative colitis	ICOSLG
DE_00767	chr4	155713157	155715157	Coronary artery disease	GUCY1A3
DE_00768	chr11	69436214	69438214	Renal cancer	CCND1
DE_00769	chr2	232878002	232879400	Schizophrenia	NGEF
DE_00770	chr7	6468402	6486800	Pancreatic cancer	KDELR2
DE_00771	chr8	128173002	128176800	Acute lymphoblastic leukemia	MYC
DE_00772	chr8	127526115	127528115	Prostate cancer	MYC
DE_00773	chr11	69513202	69516800	Breast cancer	CCND1
DE_00774	chr9	87109354	87111354	Late onset alzheimer's disease	DAPK1
DE_00775	chr1	241011779	241013779	Coronary artery disease	CDKN2A
DE_00776	chr10	121573202	121575000	Breast cancer	FGER2
DE_00777	chr10	112997590	112999590	Type-2 diabetes	TCF7L2
DE_00778	chr11	69418852	69420852	Renal cancer	CCND1
DE_00779	chr20	43939402	43940200	Major depressive disorder	TOX2
DE_00780	chr10	62977202	62978000	Ewing sarcoma	EGR2
DE_00781	chr17	71110675	71112675	Prostate cancer	SOX9
DE_00782	chr19	10408388	10410388	Multiple sclerosis	"TYK2, ICAM3"
DE_00783	chr3	123694802	123698000	Asthma	smMLCK
DE_00784	chr3	27506409	27508409	Hypertension	SLC4A7
DE_00785	chr22	39118402	39151000	Multiple myeloma	CBX7
DE_00786	chr2	30224478	30226478	Rheumatoid arthritis	LBH
DE_00787	chr12	53965802	53966600	Esophageal carcinoma	HOTAIR
DE_00788	chr13	28398484	28400484	Coronary artery disease	FLT1
DE_00789	chr20	34068572	34070572	Breast cancer	RALY
DE_00790	chr11	116731002	116754800	Coronary artery disease	"APOA1, ZNF259, APOA5"
DE_00791	chr6	12902202	12905800	Myocardial infarction	PHACTR1
DE_00792	chr6	162790546	162792546	Leprosy	PARK2
DE_00793	chr6	162790433	162792433	Leprosy	PARK2
DE_00794	chr6	12900209	12902209	Coronary artery disease	PHACTR1
DE_00795	chr6	85537081	85539081	Breast cancer	SNHG5
DE_00796	chr6	85537081	85539081	Melanoma	SNHG5
DE_00797	chr13	110395202	110398800	Coronary artery disease	"COL4A2, COL4A1"
DE_00798	chr9	22072402	22073600	Coronary artery disease	CDKN2A
DE_00799	chr11	103788839	103790839	Coronary artery disease	PDGFD
DE_00800	chr3	138403002	138408400	Coronary artery disease	MRAS
DE_00801	chr1	118960220	118962220	Obesity	WARS2
DE_00802	chr5	110840002	110842200	Heart failure	TSLP
DE_00803	chr17	42355802	42356600	Multiple sclerosis	STAT3
